ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
AKN,"King Salmon, AK",DLG,"Dillingham, AK"
AKP,"Anaktuvuk Pass, AK",CXF,"Coldfoot, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",BTT,"Bettles, AK"
AKP,"Anaktuvuk Pass, AK",AET,"Allakaket, AK"
AKP,"Anaktuvuk Pass, AK",CXF,"Coldfoot, AK"
AKP,"Anaktuvuk Pass, AK",BRW,"Barrow, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",BRW,"Barrow, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
AKP,"Anaktuvuk Pass, AK",FAI,"Fairbanks, AK"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",ATL,"Atlanta, GA"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",SYR,"Syracuse, NY"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",BDL,"Hartford, CT"
ALB,"Albany, NY",SDF,"Louisville, KY"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",PGD,"Punta Gorda, FL"
ALB,"Albany, NY",PIE,"St. Petersburg, FL"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",CLE,"Cleveland, OH"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",BDL,"Hartford, CT"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",MEM,"Memphis, TN"
ALB,"Albany, NY",FLL,"Fort Lauderdale, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",TPA,"Tampa, FL"
ALB,"Albany, NY",DEN,"Denver, CO"
ALB,"Albany, NY",BWI,"Baltimore, MD"
ALB,"Albany, NY",FLL,"Fort Lauderdale, FL"
ALB,"Albany, NY",MDW,"Chicago, IL"
ALB,"Albany, NY",MCO,"Orlando, FL"
ALB,"Albany, NY",EGE,"Eagle, CO"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",CLT,"Charlotte, NC"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",PHL,"Philadelphia, PA"
ALB,"Albany, NY",DCA,"Washington, DC"
ALB,"Albany, NY",MHT,"Manchester, NH"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALB,"Albany, NY",DTW,"Detroit, MI"
ALB,"Albany, NY",EWR,"Newark, NJ"
ALB,"Albany, NY",IAD,"Washington, DC"
ALB,"Albany, NY",ATL,"Atlanta, GA"
ALB,"Albany, NY",ORD,"Chicago, IL"
ALO,"Waterloo, IA",EVV,"Evansville, IN"
ALO,"Waterloo, IA",MDH,"Carbondale, IL"
ALO,"Waterloo, IA",ORD,"Chicago, IL"
ALS,"Alamosa, CO",DEN,"Denver, CO"
ALW,"Walla Walla, WA",HPN,"White Plains, NY"
ALW,"Walla Walla, WA",SEA,"Seattle, WA"
ALZ,"Lazy Bay, AK",A43,"Kodiak Island, AK"
ALZ,"Lazy Bay, AK",A43,"Kodiak Island, AK"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DAL,"Dallas, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",LAS,"Las Vegas, NV"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",IAH,"Houston, TX"
AMA,"Amarillo, TX",DFW,"Dallas/Fort Worth, TX"
AMA,"Amarillo, TX",ELP,"El Paso, TX"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",DEN,"Denver, CO"
AMA,"Amarillo, TX",PDX,"Portland, OR"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",ONT,"Ontario, CA"
ANC,"Anchorage, AK",MHR,"Sacramento, CA"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",ONT,"Ontario, CA"
ANC,"Anchorage, AK",MHR,"Sacramento, CA"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",SDF,"Louisville, KY"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",PHX,"Phoenix, AZ"
ANC,"Anchorage, AK",GEG,"Spokane, WA"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",KSM,"St. Mary's, AK"
ANC,"Anchorage, AK",AIN,"Wainwright, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",EMK,"Emmonak, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",OAK,"Oakland, CA"
ANC,"Anchorage, AK",MEM,"Memphis, TN"
ANC,"Anchorage, AK",IND,"Indianapolis, IN"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",TKJ,"Tok, AK"
ANC,"Anchorage, AK",SNP,"St. Paul, AK"
ANC,"Anchorage, AK",STG,"St. George Island, AK"
ANC,"Anchorage, AK",ILI,"Iliamna, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",KTN,"Ketchikan, AK"
ANC,"Anchorage, AK",PSG,"Petersburg, AK"
ANC,"Anchorage, AK",TEK,"Tatitlek, AK"
ANC,"Anchorage, AK",WRG,"Wrangell, AK"
ANC,"Anchorage, AK",YAK,"Yakutat, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",SIT,"Sitka, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",SNP,"St. Paul, AK"
ANC,"Anchorage, AK",BTT,"Bettles, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",SHX,"Shageluk, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",SDP,"Sandpoint, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",VDZ,"Valdez, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",DUT,"Unalaska, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",MSP,"Minneapolis, MN"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",CKD,"Crooked Creek, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",KGX,"Grayling, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",PHO,"Point Hope, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",JZE,"Trading Bay, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",SVA,"Savoonga, AK"
ANC,"Anchorage, AK",ELI,"Elim, AK"
ANC,"Anchorage, AK",SMK,"St. Michael, AK"
ANC,"Anchorage, AK",MCG,"McGrath, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",MCG,"McGrath, AK"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",HOM,"Homer, AK"
ANC,"Anchorage, AK",EWR,"Newark, NJ"
ANC,"Anchorage, AK",MEM,"Memphis, TN"
ANC,"Anchorage, AK",IND,"Indianapolis, IN"
ANC,"Anchorage, AK",GUM,"Guam, TT"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",AFW,"Dallas/Fort Worth, TX"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",ENA,"Kenai, AK"
ANC,"Anchorage, AK",BVU,"Beluga, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",DLG,"Dillingham, AK"
ANC,"Anchorage, AK",UNK,"Unalakleet, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",TOG,"Togiak, AK"
ANC,"Anchorage, AK",EMK,"Emmonak, AK"
ANC,"Anchorage, AK",ANI,"Aniak, AK"
ANC,"Anchorage, AK",ILI,"Iliamna, AK"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",LCK,"Columbus, OH"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",DFW,"Dallas/Fort Worth, TX"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ILI,"Iliamna, AK"
ANC,"Anchorage, AK",KNK,"Kokhanok, AK"
ANC,"Anchorage, AK",NNL,"Nondalton, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",KVC,"King Cove, AK"
ANC,"Anchorage, AK",KMO,"Manokotak, AK"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",MIA,"Miami, FL"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",RFD,"Rockford, IL"
ANC,"Anchorage, AK",BNA,"Nashville, TN"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",ANC,"Anchorage, AK"
ANC,"Anchorage, AK",LCK,"Columbus, OH"
ANC,"Anchorage, AK",HSV,"Huntsville, AL"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",CHS,"Charleston, SC"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",MIA,"Miami, FL"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",BNA,"Nashville, TN"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",CVG,"Cincinnati, OH"
ANC,"Anchorage, AK",ORD,"Chicago, IL"
ANC,"Anchorage, AK",RFD,"Rockford, IL"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",LCK,"Columbus, OH"
ANC,"Anchorage, AK",JFK,"New York, NY"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",HNL,"Honolulu, HI"
ANC,"Anchorage, AK",OGG,"Kahului, HI"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",ADK,"Adak Island, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",KOA,"Kona, HI"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",ADQ,"Kodiak, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",CDB,"Cold Bay, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",PDX,"Portland, OR"
ANC,"Anchorage, AK",LAX,"Los Angeles, CA"
ANC,"Anchorage, AK",PHX,"Phoenix, AZ"
ANC,"Anchorage, AK",KOA,"Kona, HI"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",BRW,"Barrow, AK"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",BET,"Bethel, AK"
ANC,"Anchorage, AK",OTZ,"Kotzebue, AK"
ANC,"Anchorage, AK",OME,"Nome, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",SIT,"Sitka, AK"
ANC,"Anchorage, AK",CDV,"Cordova, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",JNU,"Juneau, AK"
ANC,"Anchorage, AK",ADK,"Adak Island, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",RDB,"Red Dog, AK"
ANC,"Anchorage, AK",SCC,"Deadhorse, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",AKN,"King Salmon, AK"
ANC,"Anchorage, AK",FAI,"Fairbanks, AK"
ANC,"Anchorage, AK",MCG,"McGrath, AK"
ANC,"Anchorage, AK",GKN,"Gulkana, AK"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",SLC,"Salt Lake City, UT"
ANC,"Anchorage, AK",MSP,"Minneapolis, MN"
ANC,"Anchorage, AK",SEA,"Seattle, WA"
ANC,"Anchorage, AK",DEN,"Denver, CO"
ANI,"Aniak, AK",ANC,"Anchorage, AK"
ANI,"Aniak, AK",BET,"Bethel, AK"
ANI,"Aniak, AK",GAL,"Galena, AK"
ANI,"Aniak, AK",ANC,"Anchorage, AK"
ANI,"Aniak, AK",SRV,"Stony River, AK"
ANI,"Aniak, AK",BET,"Bethel, AK"
ANI,"Aniak, AK",RSH,"Russian Mission, AK"
ANI,"Aniak, AK",KLG,"Kalskag, AK"
ANI,"Aniak, AK",KGX,"Grayling, AK"
ANI,"Aniak, AK",SHX,"Shageluk, AK"
ANI,"Aniak, AK",CKD,"Crooked Creek, AK"
ANI,"Aniak, AK",HCR,"Holy Cross, AK"
ANI,"Aniak, AK",ANI,"Aniak, AK"
ANI,"Aniak, AK",CHU,"Chuathbaluk, AK"
ANI,"Aniak, AK",SLQ,"Sleetmute, AK"
ANI,"Aniak, AK",RDV,"Red Devil, AK"
ANI,"Aniak, AK",ANV,"Anvik, AK"
ANI,"Aniak, AK",BET,"Bethel, AK"
ANI,"Aniak, AK",RSH,"Russian Mission, AK"
ANI,"Aniak, AK",KLG,"Kalskag, AK"
ANI,"Aniak, AK",KGX,"Grayling, AK"
ANI,"Aniak, AK",SHX,"Shageluk, AK"
ANI,"Aniak, AK",HCR,"Holy Cross, AK"
ANI,"Aniak, AK",ANI,"Aniak, AK"
ANI,"Aniak, AK",SLQ,"Sleetmute, AK"
ANI,"Aniak, AK",ANV,"Anvik, AK"
ANI,"Aniak, AK",RSH,"Russian Mission, AK"
ANI,"Aniak, AK",KLG,"Kalskag, AK"
ANI,"Aniak, AK",KGX,"Grayling, AK"
ANI,"Aniak, AK",SHX,"Shageluk, AK"
ANI,"Aniak, AK",CKD,"Crooked Creek, AK"
ANI,"Aniak, AK",ANI,"Aniak, AK"
ANI,"Aniak, AK",CHU,"Chuathbaluk, AK"
ANI,"Aniak, AK",ANV,"Anvik, AK"
ANI,"Aniak, AK",ANC,"Anchorage, AK"
ANI,"Aniak, AK",RSH,"Russian Mission, AK"
ANI,"Aniak, AK",KLG,"Kalskag, AK"
ANI,"Aniak, AK",KGX,"Grayling, AK"
ANI,"Aniak, AK",SHX,"Shageluk, AK"
ANI,"Aniak, AK",CKD,"Crooked Creek, AK"
ANI,"Aniak, AK",HCR,"Holy Cross, AK"
ANI,"Aniak, AK",SLQ,"Sleetmute, AK"
ANI,"Aniak, AK",CKD,"Crooked Creek, AK"
ANI,"Aniak, AK",CHU,"Chuathbaluk, AK"
ANI,"Aniak, AK",ANC,"Anchorage, AK"
ANI,"Aniak, AK",ANC,"Anchorage, AK"
ANI,"Aniak, AK",BET,"Bethel, AK"
ANI,"Aniak, AK",BET,"Bethel, AK"
ANI,"Aniak, AK",ANC,"Anchorage, AK"
ANI,"Aniak, AK",BET,"Bethel, AK"
ANI,"Aniak, AK",ANC,"Anchorage, AK"
ANV,"Anvik, AK",HCR,"Holy Cross, AK"
ANV,"Anvik, AK",ANI,"Aniak, AK"
ANV,"Anvik, AK",KGX,"Grayling, AK"
ANV,"Anvik, AK",ANI,"Aniak, AK"
ANV,"Anvik, AK",UNK,"Unalakleet, AK"
ANV,"Anvik, AK",ANI,"Aniak, AK"
ANV,"Anvik, AK",HCR,"Holy Cross, AK"
AOH,"Lima, OH",MDW,"Chicago, IL"
AOO,"Altoona, PA",BWI,"Baltimore, MD"
AOO,"Altoona, PA",PIT,"Pittsburgh, PA"
AOS,"Amook Bay, AK",KZB,"Zachar Bay, AK"
APA,"Denver, CO",LAS,"Las Vegas, NV"
APA,"Denver, CO",SBA,"Santa Barbara, CA"
APA,"Denver, CO",TRM,"Thermal, CA"
APA,"Denver, CO",VNY,"Van Nuys, CA"
APA,"Denver, CO",ASE,"Aspen, CO"
APA,"Denver, CO",SMF,"Sacramento, CA"
APA,"Denver, CO",HPN,"White Plains, NY"
APA,"Denver, CO",FOK,"Westhampton, NY"
APA,"Denver, CO",EGE,"Eagle, CO"
APA,"Denver, CO",OGG,"Kahului, HI"
APC,"Napa, CA",SFO,"San Francisco, CA"
APC,"Napa, CA",VNY,"Van Nuys, CA"
APF,"Naples, FL",SUS,"St. Louis, MO"
APF,"Naples, FL",TEB,"Teterboro, NJ"
APF,"Naples, FL",DEC,"Decatur, IL"
APF,"Naples, FL",IAD,"Washington, DC"
APF,"Naples, FL",FLL,"Fort Lauderdale, FL"
APF,"Naples, FL",BOS,"Boston, MA"
APF,"Naples, FL",SRQ,"Sarasota/Bradenton, FL"
APF,"Naples, FL",FLL,"Fort Lauderdale, FL"
APN,"Alpena, MI",DTW,"Detroit, MI"
APN,"Alpena, MI",FNT,"Flint, MI"
ARC,"Arctic Village, AK",FAI,"Fairbanks, AK"
ARC,"Arctic Village, AK",FAI,"Fairbanks, AK"
ARC,"Arctic Village, AK",VEE,"Venetie, AK"
ARC,"Arctic Village, AK",FAI,"Fairbanks, AK"
ARC,"Arctic Village, AK",FAI,"Fairbanks, AK"
ARC,"Arctic Village, AK",FYU,"Fort Yukon, AK"
ARC,"Arctic Village, AK",VEE,"Venetie, AK"
ARC,"Arctic Village, AK",SCC,"Deadhorse, AK"
ARC,"Arctic Village, AK",VEE,"Venetie, AK"
ART,"Watertown, NY",PHL,"Philadelphia, PA"
ASE,"Aspen, CO",LAX,"Los Angeles, CA"
ASE,"Aspen, CO",VNY,"Van Nuys, CA"
ASE,"Aspen, CO",VNY,"Van Nuys, CA"
ASE,"Aspen, CO",HHR,"Hawthorne, CA"
ASE,"Aspen, CO",HHR,"Hawthorne, CA"
ASE,"Aspen, CO",LAS,"Las Vegas, NV"
ASE,"Aspen, CO",1TX,"Dumas, TX"
ASE,"Aspen, CO",ORD,"Chicago, IL"
ASE,"Aspen, CO",IAH,"Houston, TX"
ASE,"Aspen, CO",DEN,"Denver, CO"
ASE,"Aspen, CO",DFW,"Dallas/Fort Worth, TX"
ASE,"Aspen, CO",LAX,"Los Angeles, CA"
ASE,"Aspen, CO",PHX,"Phoenix, AZ"
ASE,"Aspen, CO",SFO,"San Francisco, CA"
ASE,"Aspen, CO",MDW,"Chicago, IL"
ASE,"Aspen, CO",MDW,"Chicago, IL"
ASE,"Aspen, CO",EGE,"Eagle, CO"
ASE,"Aspen, CO",OPF,"Miami, FL"
ASE,"Aspen, CO",OPF,"Miami, FL"
ASE,"Aspen, CO",SUS,"St. Louis, MO"
ASE,"Aspen, CO",TEB,"Teterboro, NJ"
ASE,"Aspen, CO",VNY,"Van Nuys, CA"
ASE,"Aspen, CO",PDK,"Atlanta, GA"
ASE,"Aspen, CO",SJC,"San Jose, CA"
ATK,"Atqasuk, AK",AIN,"Wainwright, AK"
ATK,"Atqasuk, AK",BRW,"Barrow, AK"
ATK,"Atqasuk, AK",SCC,"Deadhorse, AK"
ATK,"Atqasuk, AK",BRW,"Barrow, AK"
ATL,"Atlanta, GA",DTW,"Detroit, MI"
ATL,"Atlanta, GA",ALB,"Albany, NY"
ATL,"Atlanta, GA",ILM,"Wilmington, NC"
ATL,"Atlanta, GA",BUF,"Buffalo, NY"
ATL,"Atlanta, GA",BMI,"Bloomington/Normal, IL"
ATL,"Atlanta, GA",CHA,"Chattanooga, TN"
ATL,"Atlanta, GA",FWA,"Fort Wayne, IN"
ATL,"Atlanta, GA",GPT,"Gulfport/Biloxi, MS"
ATL,"Atlanta, GA",JAN,"Jackson/Vicksburg, MS"
ATL,"Atlanta, GA",AEX,"Alexandria, LA"
ATL,"Atlanta, GA",MLI,"Moline, IL"
ATL,"Atlanta, GA",MOB,"Mobile, AL"
ATL,"Atlanta, GA",IAH,"Houston, TX"
ATL,"Atlanta, GA",VPS,"Valparaiso, FL"
ATL,"Atlanta, GA",GSO,"Greensboro/High Point, NC"
ATL,"Atlanta, GA",TYS,"Knoxville, TN"
